"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"PXZL","培训资料","171424433","15588591","文件列表","CBB开发流程介绍","2","24","培训资料 / 文件列表 / CBB开发流程介绍","规范与流程","2022-07-15 11:12:17","徐兴红","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=171424433"
"PXZL","培训资料","173908799","15588591","文件列表","消费者产品测试室","2","25","培训资料 / 文件列表 / 消费者产品测试室","测试与验证","2022-08-03 10:26:28","未知用户 (caorui1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=173908799"
"PXZL","培训资料","204741870","15588591","文件列表","内部培训","2","26","培训资料 / 文件列表 / 内部培训","培训与知识","2023-03-21 15:18:26","未知用户 (mulinjia)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=204741870"
"PXZL","培训资料","209108916","15588591","文件列表","包装箱规划大表","2","27","培训资料 / 文件列表 / 包装箱规划大表","培训与知识","2023-04-21 09:40:20","杨秋兰","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=209108916"
"PXZL","培训资料","218154899","15588591","文件列表","无","2","28","培训资料 / 文件列表 / 无","培训与知识","2023-07-27 18:22:21","未知用户 (sunyongliang3)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=218154899"
"PXZL","培训资料","15587099","15587085","培训资料","人力资源部","1","2","培训资料 / 人力资源部","培训与知识","2017-08-22 17:44:10","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15587099"
"PXZL","培训资料","15588569","15587099","人力资源部","02、研发项目经理系列培训","2","1","培训资料 / 人力资源部 / 02、研发项目经理系列培训","培训与知识","2017-11-01 10:02:17","未知用户 (dujuan7)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15588569"
"PXZL","培训资料","15861883","15587099","人力资源部","03、公司级内训师 “TTT”培训","2","2","培训资料 / 人力资源部 / 03、公司级内训师 “TTT”培训","培训与知识","2017-11-01 10:02:44","未知用户 (dujuan7)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15861883"
"PXZL","培训资料","15876408","15587099","人力资源部","04、公司级培训和部门级培训师名单","2","3","培训资料 / 人力资源部 / 04、公司级培训和部门级培训师名单","培训与知识","2017-11-01 10:03:17","未知用户 (dujuan7)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15876408"
"PXZL","培训资料","15587112","15587099","人力资源部","05、2017年公司级内训师课件资料","2","4","培训资料 / 人力资源部 / 05、2017年公司级内训师课件资料","培训与知识","2017-11-16 17:03:20","未知用户 (dujuan7)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15587112"
"PXZL","培训资料","15891077","15587099","人力资源部","06、2017年外送培训资料分享","2","5","培训资料 / 人力资源部 / 06、2017年外送培训资料分享","培训与知识","2017-12-08 09:54:12","未知用户 (dujuan7)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15891077"
"PXZL","培训资料","17040341","15587099","人力资源部","07、员工能力发展信息系统","2","6","培训资料 / 人力资源部 / 07、员工能力发展信息系统","培训与知识","2018-03-02 16:16:48","未知用户 (dujuan7)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17040341"
"PXZL","培训资料","17043771","15587099","人力资源部","08、人资相关培训资料","2","7","培训资料 / 人力资源部 / 08、人资相关培训资料","培训与知识","2018-03-08 11:01:46","未知用户 (dujuan7)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17043771"
"PXZL","培训资料","17043783","15587099","人力资源部","09、2018年公司级培训资料","2","8","培训资料 / 人力资源部 / 09、2018年公司级培训资料","培训与知识","2018-03-08 11:07:23","未知用户 (dujuan7)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17043783"
"PXZL","培训资料","22813133","15587099","人力资源部","10、2018年“质量专题”微课大赛作品展示","2","9","培训资料 / 人力资源部 / 10、2018年“质量专题”微课大赛作品展示","培训与知识","2018-06-14 09:51:32","孙慧男","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=22813133"
"PXZL","培训资料","27921093","15587099","人力资源部","11、2018年外送培训资料分享","2","10","培训资料 / 人力资源部 / 11、2018年外送培训资料分享","培训与知识","2018-08-02 14:54:26","王艳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=27921093"
"PXZL","培训资料","16677859","15587085","培训资料","工艺设计部","1","3","培训资料 / 工艺设计部","设计与架构","2017-12-26 16:26:01","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=16677859"
"PXZL","培训资料","52724423","16677859","工艺设计部","工艺设计部U盾使用注意事项  附件：供应商使用说明&供应商常见问题处理方法","2","1","培训资料 / 工艺设计部 / 工艺设计部U盾使用注意事项  附件：供应商使用说明&供应商常见问题处理方法","设计与架构","2019-04-24 10:19:35","魏延泽","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=52724423"
"PXZL","培训资料","37522375","16677859","工艺设计部","新门类产品工艺室","2","2","培训资料 / 工艺设计部 / 新门类产品工艺室","设计与架构","2018-11-15 14:58:00","陈艳梅","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=37522375"
"PXZL","培训资料","37522364","16677859","工艺设计部","电视电路工艺室","2","3","培训资料 / 工艺设计部 / 电视电路工艺室","设计与架构","2018-11-15 14:59:29","陈艳梅","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=37522364"
"PXZL","培训资料","37522371","16677859","工艺设计部","电视结构工艺室","2","4","培训资料 / 工艺设计部 / 电视结构工艺室","设计与架构","2018-11-15 14:59:03","陈艳梅","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=37522371"
"PXZL","培训资料","37522362","16677859","工艺设计部","电视软件工艺室","2","5","培训资料 / 工艺设计部 / 电视软件工艺室","设计与架构","2018-11-15 14:59:19","陈艳梅","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=37522362"
"PXZL","培训资料","16677850","15587085","培训资料","显示研发部","1","4","培训资料 / 显示研发部","培训与知识","2017-12-26 16:24:39","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=16677850"
"PXZL","培训资料","27330878","16677850","显示研发部","新型微结构加工工艺","2","1","培训资料 / 显示研发部 / 新型微结构加工工艺","培训与知识","2018-07-26 10:39:42","未知用户 (yuechunbo)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=27330878"
"PXZL","培训资料","73891860","16677850","显示研发部","模组产品开发管理程序","2","2","培训资料 / 显示研发部 / 模组产品开发管理程序","培训与知识","2019-12-01 11:09:01","未知用户 (zhangqinquan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=73891860"
"PXZL","培训资料","73891854","16677850","显示研发部","模组设计变更规范","2","3","培训资料 / 显示研发部 / 模组设计变更规范","设计与架构","2019-12-01 10:46:42","未知用户 (zhangqinquan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=73891854"
"PXZL","培训资料","73891865","16677850","显示研发部","研发项目经理会议资料-DFMEA含义、填写指导","2","4","培训资料 / 显示研发部 / 研发项目经理会议资料-DFMEA含义、填写指导","会议与协同","2019-12-01 11:15:49","未知用户 (zhangqinquan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=73891865"
"PXZL","培训资料","73891869","16677850","显示研发部","质量知识及APQP和NUDD培训","2","5","培训资料 / 显示研发部 / 质量知识及APQP和NUDD培训","培训与知识","2019-12-01 11:21:30","未知用户 (zhangqinquan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=73891869"
"PXZL","培训资料","16677866","15587085","培训资料","深圳研发","1","5","培训资料 / 深圳研发","培训与知识","2019-01-15 12:32:29","未知用户 (huping3)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=16677866"
"PXZL","培训资料","16677863","15587085","培训资料","用户体验设计部","1","6","培训资料 / 用户体验设计部","设计与架构","2017-12-26 16:27:21","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=16677863"
"PXZL","培训资料","17041041","15587085","培训资料","知识产权部培训资料","1","7","培训资料 / 知识产权部培训资料","培训与知识","2018-03-05 10:37:01","于琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17041041"
"PXZL","培训资料","17041356","17041041","知识产权部培训资料","中国专利无效、诉讼","2","1","培训资料 / 知识产权部培训资料 / 中国专利无效、诉讼","培训与知识","2018-03-05 10:56:33","于琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17041356"
"PXZL","培训资料","17041353","17041041","知识产权部培训资料","中国专利申请","2","2","培训资料 / 知识产权部培训资料 / 中国专利申请","培训与知识","2018-03-05 10:57:12","于琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17041353"
"PXZL","培训资料","17041363","17041041","知识产权部培训资料","涉外专利申请","2","3","培训资料 / 知识产权部培训资料 / 涉外专利申请","培训与知识","2018-03-05 10:58:36","于琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17041363"
"PXZL","培训资料","16677854","15587085","培训资料","研发测试部","1","8","培训资料 / 研发测试部","测试与验证","2017-12-26 16:25:11","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=16677854"
"PXZL","培训资料","28542552","16677854","研发测试部"," 仪器仪表培训","2","1","培训资料 / 研发测试部 /  仪器仪表培训","测试与验证","2018-08-08 09:54:38","未知用户 (yaolihua)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=28542552"
"PXZL","培训资料","17045359","16677854","研发测试部","测试二所","2","2","培训资料 / 研发测试部 / 测试二所","测试与验证","2018-03-09 13:22:40","未知用户 (xiechunhui)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17045359"
"PXZL","培训资料","70782861","16677854","研发测试部","研发测试部（手机线）","2","3","培训资料 / 研发测试部 / 研发测试部（手机线）","测试与验证","2019-11-06 16:56:58","未知用户 (shangyingying)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=70782861"
"PXZL","培训资料","17046812","16677854","研发测试部","研发测试部（电视线）","2","4","培训资料 / 研发测试部 / 研发测试部（电视线）","测试与验证","2019-11-18 19:14:58","未知用户 (zhouqiongqiong)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17046812"
"PXZL","培训资料","16677843","15587085","培训资料","硬件研发部","1","9","培训资料 / 硬件研发部","培训与知识","2017-12-26 16:23:22","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=16677843"
"PXZL","培训资料","17040502","16677843","硬件研发部","外销整机硬件所","2","1","培训资料 / 硬件研发部 / 外销整机硬件所","培训与知识","2024-09-16 20:46:51","未知用户 (tanfei1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17040502"
"PXZL","培训资料","41357121","16677843","硬件研发部","安全设计","2","2","培训资料 / 硬件研发部 / 安全设计","设计与架构","2018-12-27 17:24:21","未知用户 (liuhaifeng)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=41357121"
"PXZL","培训资料","24674458","16677843","硬件研发部","类载板技术介绍","2","3","培训资料 / 硬件研发部 / 类载板技术介绍","培训与知识","2018-06-25 09:34:40","未知用户 (weidong)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=24674458"
"PXZL","培训资料","97912739","16677843","硬件研发部","部门知识库","2","4","培训资料 / 硬件研发部 / 部门知识库","培训与知识","2022-11-17 20:45:25","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=97912739"
"PXZL","培训资料","16677856","15587085","培训资料","结构设计部","1","10","培训资料 / 结构设计部","设计与架构","2017-12-26 16:25:35","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=16677856"
"PXZL","培训资料","72091148","16677856","结构设计部","2019","2","1","培训资料 / 结构设计部 / 2019","设计与架构","2020-11-12 15:02:21","赵利华","否","http://dmtks.hisense.com/display/PXZL/2019"
"PXZL","培训资料","209953259","16677856","结构设计部","2023","2","2","培训资料 / 结构设计部 / 2023","设计与架构","2023-04-24 20:49:39","未知用户 (zhengchangxia)","否","http://dmtks.hisense.com/display/PXZL/2023"
"PXZL","培训资料","171412371","16677856","结构设计部","平面文档培训资料","2","3","培训资料 / 结构设计部 / 平面文档培训资料","设计与架构","2022-07-11 17:02:56","未知用户 (jiangyimin)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=171412371"
"PXZL","培训资料","16677861","15587085","培训资料","质量管理部","1","11","培训资料 / 质量管理部","培训与知识","2018-06-26 09:38:44","未知用户 (guofangjuan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=16677861"
"PXZL","培训资料","24675158","16677861","质量管理部","QC小组活动开展方法培训----2018.6","2","1","培训资料 / 质量管理部 / QC小组活动开展方法培训----2018.6","培训与知识","2018-06-26 09:44:31","未知用户 (guofangjuan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=24675158"
"PXZL","培训资料","19107901","16677861","质量管理部","QC新7工具培训资料","2","2","培训资料 / 质量管理部 / QC新7工具培训资料","培训与知识","2018-04-27 16:29:20","未知用户 (guofangjuan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=19107901"
"PXZL","培训资料","24675151","16677861","质量管理部","QC活动管理和点评方法分享","2","3","培训资料 / 质量管理部 / QC活动管理和点评方法分享","培训与知识","2018-06-26 09:48:14","未知用户 (guofangjuan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=24675151"
"PXZL","培训资料","24053193","16677861","质量管理部","六顶思考帽","2","4","培训资料 / 质量管理部 / 六顶思考帽","培训与知识","2018-06-20 17:23:49","未知用户 (duzongkun)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=24053193"
"PXZL","培训资料","24051952","16677861","质量管理部","内销产品测试管理关键流程解析-王玉新","2","5","培训资料 / 质量管理部 / 内销产品测试管理关键流程解析-王玉新","测试与验证","2018-06-19 09:24:16","未知用户 (guofangjuan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=24051952"
"PXZL","培训资料","39393590","16677861","质量管理部","手机产品软件开发流程培训","2","6","培训资料 / 质量管理部 / 手机产品软件开发流程培训","规范与流程","2018-12-07 11:29:44","未知用户 (guofangjuan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=39393590"
"PXZL","培训资料","39393593","16677861","质量管理部","软件需求与变更管理培训","2","7","培训资料 / 质量管理部 / 软件需求与变更管理培训","需求与功能","2018-12-07 11:30:33","未知用户 (guofangjuan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=39393593"
"PXZL","培训资料","15589398","15587085","培训资料","软件研发部","1","12","培训资料 / 软件研发部","培训与知识","2017-08-25 13:51:00","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15589398"
"PXZL","培训资料","17041861","15589398","软件研发部","外销电视整机软件所","2","1","培训资料 / 软件研发部 / 外销电视整机软件所","培训与知识","2018-03-05 17:06:01","王丽娟","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17041861"
"PXZL","培训资料","17040956","15589398","软件研发部","手机整机软件所","2","2","培训资料 / 软件研发部 / 手机整机软件所","培训与知识","2018-03-05 08:55:22","未知用户 (xuzhongyuan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17040956"
"PXZL","培训资料","15589410","15589398","软件研发部","电视驱动软件所","2","3","培训资料 / 软件研发部 / 电视驱动软件所","培训与知识","2019-04-01 15:50:19","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15589410"
