"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"NXPTRJ","系统软件开发所","136910830","104106103","2、创新预研","9月创新成果中期汇报","2","2","系统软件开发所 主页 / 2、创新预研 / 9月创新成果中期汇报","其他","2021-09-08 13:53:11","付廷杰","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=136910830"
"NXPTRJ","系统软件开发所","107774912","104106103","2、创新预研","CBB项目状态","2","3","系统软件开发所 主页 / 2、创新预研 / CBB项目状态","项目管理","2021-04-12 17:00:48","孙永瑞","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=107774912"
"NXPTRJ","系统软件开发所","80450907","104106103","2、创新预研","专利提案管理","2","4","系统软件开发所 主页 / 2、创新预研 / 专利提案管理","项目管理","2021-09-16 09:34:11","张瑞吉","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=80450907"
"NXPTRJ","系统软件开发所","81137776","104106103","2、创新预研","研发中心创新成果","2","5","系统软件开发所 主页 / 2、创新预研 / 研发中心创新成果","其他","2021-04-06 12:18:08","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=81137776"
"NXPTRJ","系统软件开发所","141859491","104106103","2、创新预研","研发中心微创新","2","6","系统软件开发所 主页 / 2、创新预研 / 研发中心微创新","其他","2022-01-19 16:59:51","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=141859491"
"NXPTRJ","系统软件开发所","163258018","104106103","2、创新预研","自动化持续集成-平台驱动","2","7","系统软件开发所 主页 / 2、创新预研 / 自动化持续集成-平台驱动","设计与架构","2022-07-08 09:54:45","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=163258018"
"NXPTRJ","系统软件开发所","112133889","104106103","2、创新预研","走出去，看世界","2","8","系统软件开发所 主页 / 2、创新预研 / 走出去，看世界","其他","2022-03-01 10:46:33","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=112133889"
"NXPTRJ","系统软件开发所","154207950","104106103","2、创新预研","集团创新展-一屏触控（屏幕流转）-AWE2022","2","9","系统软件开发所 主页 / 2、创新预研 / 集团创新展-一屏触控（屏幕流转）-AWE2022","其他","2022-02-15 14:48:46","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154207950"
"NXPTRJ","系统软件开发所","153426780","104106103","2、创新预研","集团创新展-一屏触控（屏幕流转）-二期","2","10","系统软件开发所 主页 / 2、创新预研 / 集团创新展-一屏触控（屏幕流转）-二期","其他","2022-04-12 10:56:16","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=153426780"
"NXPTRJ","系统软件开发所","80450913","104106103","2、创新预研","集团创新提案管理","2","11","系统软件开发所 主页 / 2、创新预研 / 集团创新提案管理","项目管理","2022-03-07 10:50:12","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=80450913"
"NXPTRJ","系统软件开发所","80450911","104106103","2、创新预研","预研项目管理","2","12","系统软件开发所 主页 / 2、创新预研 / 预研项目管理","项目管理","2020-11-17 17:38:35","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=80450911"
"NXPTRJ","系统软件开发所","80450897","80449950","系统软件开发所 主页","3、流程及标准","1","4","系统软件开发所 主页 / 3、流程及标准","规范与流程","2024-01-24 15:32:13","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=80450897"
"NXPTRJ","系统软件开发所","100766587","80450897","3、流程及标准","性能编程规范","2","1","系统软件开发所 主页 / 3、流程及标准 / 性能编程规范","规范与流程","2020-09-17 11:01:05","初德进","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=100766587"
"NXPTRJ","系统软件开发所","87853701","80450897","3、流程及标准","文件列表","2","2","系统软件开发所 主页 / 3、流程及标准 / 文件列表","规范与流程","2020-05-06 16:40:12","未知用户 (wangyungang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=87853701"
"NXPTRJ","系统软件开发所","102110273","80450897","3、流程及标准","样机管理","2","3","系统软件开发所 主页 / 3、流程及标准 / 样机管理","规范与流程","2021-03-03 13:58:44","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=102110273"
"NXPTRJ","系统软件开发所","97196872","80450897","3、流程及标准","流程索引","2","4","系统软件开发所 主页 / 3、流程及标准 / 流程索引","规范与流程","2020-09-22 11:18:50","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=97196872"
"NXPTRJ","系统软件开发所","110701948","80450897","3、流程及标准","20. 绩效评定","2","5","系统软件开发所 主页 / 3、流程及标准 / 20. 绩效评定","规范与流程","2021-04-13 15:41:54","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=110701948"
"NXPTRJ","系统软件开发所","180262886","80450897","3、流程及标准","静态代码扫描Tscancode和SonarQube扫描及问题处理流程","2","6","系统软件开发所 主页 / 3、流程及标准 / 静态代码扫描Tscancode和SonarQube扫描及问题处理流程","问题与复盘","2022-09-20 09:53:02","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=180262886"
"NXPTRJ","系统软件开发所","65176075","80450897","3、流程及标准","JIRA问题处理规范","2","7","系统软件开发所 主页 / 3、流程及标准 / JIRA问题处理规范","问题与复盘","2019-09-02 11:30:39","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=65176075"
"NXPTRJ","系统软件开发所","80450904","80449950","系统软件开发所 主页","4、能力提升","1","5","系统软件开发所 主页 / 4、能力提升","其他","2020-10-20 11:46:06","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=80450904"
"NXPTRJ","系统软件开发所","81137763","80450904","4、能力提升","2020平台所培训计划","2","1","系统软件开发所 主页 / 4、能力提升 / 2020平台所培训计划","版本与计划","2021-01-26 09:13:02","张瑞吉","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=81137763"
"NXPTRJ","系统软件开发所","114198651","80450904","4、能力提升","2021内销平台所培训信息记录","2","2","系统软件开发所 主页 / 4、能力提升 / 2021内销平台所培训信息记录","培训与知识","2021-10-29 17:18:40","岳国华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=114198651"
"NXPTRJ","系统软件开发所","114198525","80450904","4、能力提升","2021内销平台软件所培训需求","2","3","系统软件开发所 主页 / 4、能力提升 / 2021内销平台软件所培训需求","需求与功能","2021-04-12 10:00:30","修建竹","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=114198525"
"NXPTRJ","系统软件开发所","127609011","80450904","4、能力提升","2021平台所各科室培训计划","2","4","系统软件开发所 主页 / 4、能力提升 / 2021平台所各科室培训计划","版本与计划","2021-11-19 09:50:39","未知用户 (chenchunxiao)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=127609011"
"NXPTRJ","系统软件开发所","123245405","80450904","4、能力提升","2021编码规范考试名单统计","2","5","系统软件开发所 主页 / 4、能力提升 / 2021编码规范考试名单统计","规范与流程","2021-05-01 16:24:39","未知用户 (xietingfu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=123245405"
"NXPTRJ","系统软件开发所","178588181","80450904","4、能力提升","2022平台所基础业务培训安排","2","6","系统软件开发所 主页 / 4、能力提升 / 2022平台所基础业务培训安排","培训与知识","2022-09-27 15:23:44","董娜","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=178588181"
"NXPTRJ","系统软件开发所","152310341","80450904","4、能力提升","2022年培训信息及资料管理","2","7","系统软件开发所 主页 / 4、能力提升 / 2022年培训信息及资料管理","培训与知识","2022-02-10 11:45:52","未知用户 (liujunxiu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=152310341"
"NXPTRJ","系统软件开发所","224659918","80450904","4、能力提升","2024年各科室培训计划","2","8","系统软件开发所 主页 / 4、能力提升 / 2024年各科室培训计划","版本与计划","2023-11-21 15:36:27","张亚芹","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=224659918"
"NXPTRJ","系统软件开发所","281035101","80450904","4、能力提升","2025年培训计划","2","9","系统软件开发所 主页 / 4、能力提升 / 2025年培训计划","版本与计划","2025-01-17 18:00:08","岳国华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=281035101"
"NXPTRJ","系统软件开发所","48169205","80450904","4、能力提升","内销中间件开发室-","2","10","系统软件开发所 主页 / 4、能力提升 / 内销中间件开发室-","其他","2020-02-24 15:17:56","未知用户 (lihuijuan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=48169205"
"NXPTRJ","系统软件开发所","118953296","80450904","4、能力提升","培训资料整理汇总","2","11","系统软件开发所 主页 / 4、能力提升 / 培训资料整理汇总","培训与知识","2021-03-17 10:43:23","李斌","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=118953296"
"NXPTRJ","系统软件开发所","113484137","80450904","4、能力提升","声音Team","2","12","系统软件开发所 主页 / 4、能力提升 / 声音Team","其他","2021-01-22 14:29:15","孙永瑞","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=113484137"
"NXPTRJ","系统软件开发所","180272418","80450904","4、能力提升","新员工培训课表2022","2","13","系统软件开发所 主页 / 4、能力提升 / 新员工培训课表2022","培训与知识","2023-09-18 12:02:57","张智勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=180272418"
"NXPTRJ","系统软件开发所","110002883","80450904","4、能力提升","线下编码活动","2","14","系统软件开发所 主页 / 4、能力提升 / 线下编码活动","其他","2020-12-14 13:54:18","黄玖法","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=110002883"
"NXPTRJ","系统软件开发所","101422057","80450904","4、能力提升","英语活动","2","15","系统软件开发所 主页 / 4、能力提升 / 英语活动","其他","2020-09-23 18:12:04","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=101422057"
"NXPTRJ","系统软件开发所","104106109","80449950","系统软件开发所 主页","5、技术资料","1","6","系统软件开发所 主页 / 5、技术资料","其他","2020-10-20 11:46:43","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=104106109"
"NXPTRJ","系统软件开发所","118954346","104106109","5、技术资料","0. Hisense Platform Architecture","2","1","系统软件开发所 主页 / 5、技术资料 / 0. Hisense Platform Architecture","设计与架构","2021-04-29 13:38:05","吴汉勇","否","http://dmtks.hisense.com/display/NXPTRJ/0.+Hisense+Platform+Architecture"
"NXPTRJ","系统软件开发所","139074256","104106109","5、技术资料","1. 多设备互联方向","2","2","系统软件开发所 主页 / 5、技术资料 / 1. 多设备互联方向","其他","2021-09-30 18:45:34","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=139074256"
"NXPTRJ","系统软件开发所","252860335","104106109","5、技术资料","10 TVS AIVS Porting","2","3","系统软件开发所 主页 / 5、技术资料 / 10 TVS AIVS Porting","其他","2024-07-18 09:56:03","徐磊","否","http://dmtks.hisense.com/display/NXPTRJ/10+TVS+AIVS+Porting"
"NXPTRJ","系统软件开发所","144249599","104106109","5、技术资料","2. 重点方向数据及竞品分析2022","2","4","系统软件开发所 主页 / 5、技术资料 / 2. 重点方向数据及竞品分析2022","问题与复盘","2022-01-20 10:03:31","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=144249599"
"NXPTRJ","系统软件开发所","150746622","104106109","5、技术资料","3. 聚好看云平台接口使用","2","5","系统软件开发所 主页 / 5、技术资料 / 3. 聚好看云平台接口使用","设计与架构","2022-01-20 09:59:45","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=150746622"
"NXPTRJ","系统软件开发所","90937115","104106109","5、技术资料","7.统计大数据","2","6","系统软件开发所 主页 / 5、技术资料 / 7.统计大数据","数据与质量","2022-01-20 10:00:25","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=90937115"
"NXPTRJ","系统软件开发所","110007123","104106109","5、技术资料","8.新员工技术指南","2","7","系统软件开发所 主页 / 5、技术资料 / 8.新员工技术指南","规范与流程","2022-01-20 10:00:00","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=110007123"
"NXPTRJ","系统软件开发所","223773174","104106109","5、技术资料","9. 激光几何拼接-边缘融合(warping-blending)","2","8","系统软件开发所 主页 / 5、技术资料 / 9. 激光几何拼接-边缘融合(warping-blending)","其他","2023-10-31 15:22:57","付廷杰","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=223773174"
"NXPTRJ","系统软件开发所","185285027","104106109","5、技术资料","sdk信息统计","2","9","系统软件开发所 主页 / 5、技术资料 / sdk信息统计","设计与架构","2022-11-04 17:32:26","未知用户 (gaowenwen1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=185285027"
"NXPTRJ","系统软件开发所","80450917","104106109","5、技术资料","模块技术资料","2","10","系统软件开发所 主页 / 5、技术资料 / 模块技术资料","其他","2020-02-20 15:34:24","初德进","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=80450917"
"NXPTRJ","系统软件开发所","104106113","80449950","系统软件开发所 主页","6、信息统计","1","7","系统软件开发所 主页 / 6、信息统计","数据与质量","2020-10-20 11:48:24","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=104106113"
"NXPTRJ","系统软件开发所","103421882","104106113","6、信息统计","2021年低值易耗及固定资产采购申请汇总","2","1","系统软件开发所 主页 / 6、信息统计 / 2021年低值易耗及固定资产采购申请汇总","数据与质量","2021-07-06 15:14:22","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=103421882"
"NXPTRJ","系统软件开发所","141853764","104106113","6、信息统计","2022 固定资产采购需求","2","2","系统软件开发所 主页 / 6、信息统计 / 2022 固定资产采购需求","需求与功能","2021-10-26 14:44:01","贾亚洲","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=141853764"
"NXPTRJ","系统软件开发所","141856241","104106113","6、信息统计","2022年开发云扩容需求","2","3","系统软件开发所 主页 / 6、信息统计 / 2022年开发云扩容需求","需求与功能","2021-10-26 16:32:04","张瑞吉","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=141856241"
"NXPTRJ","系统软件开发所","219559249","104106113","6、信息统计","2023中秋节福利发放信息统计","2","4","系统软件开发所 主页 / 6、信息统计 / 2023中秋节福利发放信息统计","数据与质量","2023-08-18 13:50:38","未知用户 (wangchaojie)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=219559249"
"NXPTRJ","系统软件开发所","194349426","104106113","6、信息统计","2023年A311D2云平台需求统计","2","5","系统软件开发所 主页 / 6、信息统计 / 2023年A311D2云平台需求统计","需求与功能","2023-01-11 14:06:42","高伟","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=194349426"
"NXPTRJ","系统软件开发所","208217174","104106113","6、信息统计","2023年工会会员信息采集","2","6","系统软件开发所 主页 / 6、信息统计 / 2023年工会会员信息采集","数据与质量","2023-04-12 13:58:16","马会会","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=208217174"
"NXPTRJ","系统软件开发所","194356877","104106113","6、信息统计","2023年春节假期去向统计","2","7","系统软件开发所 主页 / 6、信息统计 / 2023年春节假期去向统计","数据与质量","2023-01-18 13:48:17","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=194356877"
"NXPTRJ","系统软件开发所","194349865","104106113","6、信息统计","2023春节福利购物卡发放（手机号码统计）","2","8","系统软件开发所 主页 / 6、信息统计 / 2023春节福利购物卡发放（手机号码统计）","数据与质量","2023-01-12 11:14:43","宋林","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=194349865"
"NXPTRJ","系统软件开发所","221856563","104106113","6、信息统计","2024-固定资产购置计划（含低值易耗）","2","9","系统软件开发所 主页 / 6、信息统计 / 2024-固定资产购置计划（含低值易耗）","版本与计划","2023-09-22 19:28:50","杨丽娟","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=221856563"
"NXPTRJ","系统软件开发所","229102043","104106113","6、信息统计","20240101-20240131","2","10","系统软件开发所 主页 / 6、信息统计 / 20240101-20240131","数据与质量","2024-01-31 09:29:08","孟昊","否","http://dmtks.hisense.com/display/NXPTRJ/20240101-20240131"
"NXPTRJ","系统软件开发所","229107427","104106113","6、信息统计","20240201-20240229","2","11","系统软件开发所 主页 / 6、信息统计 / 20240201-20240229","数据与质量","2024-02-01 10:11:44","孟昊","否","http://dmtks.hisense.com/display/NXPTRJ/20240201-20240229"
"NXPTRJ","系统软件开发所","259425666","104106113","6、信息统计","2024中秋节福利统计","2","12","系统软件开发所 主页 / 6、信息统计 / 2024中秋节福利统计","数据与质量","2024-08-14 16:43:33","戚咏洁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=259425666"
"NXPTRJ","系统软件开发所","231848694","104106113","6、信息统计","2024年 研发支撑综合防火墙指标","2","13","系统软件开发所 主页 / 6、信息统计 / 2024年 研发支撑综合防火墙指标","数据与质量","2024-12-13 08:56:01","孟昊","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231848694"
"NXPTRJ","系统软件开发所","229415155","104106113","6、信息统计","2024年春节假期去向统计","2","14","系统软件开发所 主页 / 6、信息统计 / 2024年春节假期去向统计","数据与质量","2024-02-05 14:10:29","刘爽","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=229415155"
"NXPTRJ","系统软件开发所","227455296","104106113","6、信息统计","2024年春节副食品发放数量及明细收集","2","15","系统软件开发所 主页 / 6、信息统计 / 2024年春节副食品发放数量及明细收集","数据与质量","2024-01-17 19:27:18","未知用户 (liangwenshuang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=227455296"
"NXPTRJ","系统软件开发所","288459952","104106113","6、信息统计","2025年 研发支撑综合防火墙指标","2","16","系统软件开发所 主页 / 6、信息统计 / 2025年 研发支撑综合防火墙指标","数据与质量","2025-01-24 09:15:35","孟昊","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=288459952"
"NXPTRJ","系统软件开发所","287601838","104106113","6、信息统计","2025春节假期去向","2","17","系统软件开发所 主页 / 6、信息统计 / 2025春节假期去向","数据与质量","2025-01-23 18:44:58","刘晋","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=287601838"
"NXPTRJ","系统软件开发所","281034109","104106113","6、信息统计","2025春节福利统计","2","18","系统软件开发所 主页 / 6、信息统计 / 2025春节福利统计","数据与质量","2025-01-13 16:12:00","周晓磊","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=281034109"
"NXPTRJ","系统软件开发所","177868573","104106113","6、信息统计","5S检查","2","19","系统软件开发所 主页 / 6、信息统计 / 5S检查","数据与质量","2022-12-19 09:46:52","未知用户 (xudongjie)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=177868573"
"NXPTRJ","系统软件开发所","140348162","104106113","6、信息统计","去黄岛队伍","2","20","系统软件开发所 主页 / 6、信息统计 / 去黄岛队伍","数据与质量","2023-09-04 11:00:27","何营昊","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=140348162"
"NXPTRJ","系统软件开发所","223778909","104106113","6、信息统计","安全保密常识","2","21","系统软件开发所 主页 / 6、信息统计 / 安全保密常识","数据与质量","2023-11-02 09:24:42","孟昊","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=223778909"
"NXPTRJ","系统软件开发所","204751998","104106113","6、信息统计","安卓平台软件所U盘编号统计","2","22","系统软件开发所 主页 / 6、信息统计 / 安卓平台软件所U盘编号统计","数据与质量","2025-12-16 16:39:39","李永钰","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=204751998"
"NXPTRJ","系统软件开发所","219566847","104106113","6、信息统计","安卓平台软件所云外代码开发备案","2","23","系统软件开发所 主页 / 6、信息统计 / 安卓平台软件所云外代码开发备案","数据与质量","2024-12-09 17:10:17","李斌","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=219566847"
"NXPTRJ","系统软件开发所","219972144","104106113","6、信息统计","安卓平台软件所无线路由器等外接设备备案表","2","24","系统软件开发所 主页 / 6、信息统计 / 安卓平台软件所无线路由器等外接设备备案表","数据与质量","2023-12-12 13:57:34","卢平光","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=219972144"
"NXPTRJ","系统软件开发所","250615185","104106113","6、信息统计","安卓平台软件所电脑外设连接申请","2","25","系统软件开发所 主页 / 6、信息统计 / 安卓平台软件所电脑外设连接申请","数据与质量","2024-08-20 13:48:41","邢芳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=250615185"
"NXPTRJ","系统软件开发所","207394719","104106113","6、信息统计","平台所特殊电脑登记","2","26","系统软件开发所 主页 / 6、信息统计 / 平台所特殊电脑登记","数据与质量","2024-11-18 10:04:43","孟昊","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=207394719"
"NXPTRJ","系统软件开发所","205693029","104106113","6、信息统计","平台软件所公共/测试电脑登记","2","27","系统软件开发所 主页 / 6、信息统计 / 平台软件所公共/测试电脑登记","测试与验证","2024-08-23 17:27:35","祝欣培","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=205693029"
"NXPTRJ","系统软件开发所","220333312","104106113","6、信息统计","掌握急救方法名单统计","2","28","系统软件开发所 主页 / 6、信息统计 / 掌握急救方法名单统计","数据与质量","2024-02-01 17:15:14","刘芳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=220333312"
"NXPTRJ","系统软件开发所","216912007","104106113","6、信息统计","服务器资源临时整合","2","29","系统软件开发所 主页 / 6、信息统计 / 服务器资源临时整合","数据与质量","2023-07-04 13:43:17","丁国耀","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=216912007"
"NXPTRJ","系统软件开发所","154936191","104106113","6、信息统计","涉密打印文件要求&统计","2","30","系统软件开发所 主页 / 6、信息统计 / 涉密打印文件要求&统计","数据与质量","2025-05-08 17:35:17","邢芳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154936191"
"NXPTRJ","系统软件开发所","291496603","104106113","6、信息统计","编码时长占比统计","2","31","系统软件开发所 主页 / 6、信息统计 / 编码时长占比统计","数据与质量","2025-03-28 18:14:45","李永钰","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=291496603"
"NXPTRJ","系统软件开发所","140353664","104106113","6、信息统计","费用统计","2","32","系统软件开发所 主页 / 6、信息统计 / 费用统计","数据与质量","2021-10-14 20:33:06","付廷杰","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=140353664"
"NXPTRJ","系统软件开发所","295891010","104106113","6、信息统计","通义灵码切换登记","2","33","系统软件开发所 主页 / 6、信息统计 / 通义灵码切换登记","数据与质量","2025-04-16 20:57:00","于新磊","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=295891010"
"NXPTRJ","系统软件开发所","250623256","104106113","6、信息统计","长焦幕布数据储备信息统计","2","34","系统软件开发所 主页 / 6、信息统计 / 长焦幕布数据储备信息统计","数据与质量","2024-07-03 15:21:45","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=250623256"
"NXPTRJ","系统软件开发所","157190966","104106113","6、信息统计","防疫相关信息统计","2","35","系统软件开发所 主页 / 6、信息统计 / 防疫相关信息统计","数据与质量","2022-03-14 15:07:07","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157190966"
"NXPTRJ","系统软件开发所","154930000","104106113","6、信息统计","集团抽检","2","36","系统软件开发所 主页 / 6、信息统计 / 集团抽检","数据与质量","2025-05-20 18:00:37","张安祺","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154930000"
"NXPTRJ","系统软件开发所","144252492","80449950","系统软件开发所 主页","7、年度规划","1","8","系统软件开发所 主页 / 7、年度规划","其他","2021-11-18 11:02:27","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=144252492"
"NXPTRJ","系统软件开发所","112825633","144252492","7、年度规划","2021年内销平台软件所管理&技术大事跟踪","2","1","系统软件开发所 主页 / 7、年度规划 / 2021年内销平台软件所管理&技术大事跟踪","项目管理","2021-06-11 10:45:41","张瑞吉","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=112825633"
"NXPTRJ","系统软件开发所","144252500","144252492","7、年度规划","2022年规划及跟踪","2","2","系统软件开发所 主页 / 7、年度规划 / 2022年规划及跟踪","其他","2021-12-07 16:12:19","吴汉勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=144252500"
"NXPTRJ","系统软件开发所","242018237","144252492","7、年度规划","2024年规划","2","3","系统软件开发所 主页 / 7、年度规划 / 2024年规划","其他","2024-05-29 14:08:21","王强","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=242018237"
"NXPTRJ","系统软件开发所","289948307","144252492","7、年度规划","2025年规划及跟踪","2","4","系统软件开发所 主页 / 7、年度规划 / 2025年规划及跟踪","其他","2025-02-15 14:39:07","于清晓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=289948307"
"NXPTRJ","系统软件开发所","98602859","80449950","系统软件开发所 主页","部门知识库","1","9","系统软件开发所 主页 / 部门知识库","其他","2020-08-26 16:31:06","李艳平","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=98602859"
