"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"DSWXXM","电视外销项目空间","23430190","5832741","1、项目信息","项目空间模板参考","2","1","电视外销项目空间 主页 / 1、项目信息 / 项目空间模板参考","规范与流程","2024-09-03 20:05:50","刘鹏/Roc Liu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=23430190"
"DSWXXM","电视外销项目空间","35620594","5832741","1、项目信息","机芯平台项目信息","2","2","电视外销项目空间 主页 / 1、项目信息 / 机芯平台项目信息","项目管理","2018-10-24 16:11:11","宋茂松/Mason Song","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=35620594"
"DSWXXM","电视外销项目空间","35620597","5832741","1、项目信息","外销电视项目公共信息","2","3","电视外销项目空间 主页 / 1、项目信息 / 外销电视项目公共信息","项目管理","2018-10-24 16:08:39","宋茂松/Mason Song","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=35620597"
"DSWXXM","电视外销项目空间","35620604","5832741","1、项目信息","外销电视专项项目信息","2","4","电视外销项目空间 主页 / 1、项目信息 / 外销电视专项项目信息","项目管理","2018-10-24 16:19:13","宋茂松/Mason Song","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=35620604"
"DSWXXM","电视外销项目空间","61378775","5832741","1、项目信息","电视外销市场问题","2","5","电视外销项目空间 主页 / 1、项目信息 / 电视外销市场问题","问题与复盘","2021-11-01 20:18:41","陈为兰/Amber Chen","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=61378775"
"DSWXXM","电视外销项目空间","70783582","5832741","1、项目信息","可行性论证记录","2","6","电视外销项目空间 主页 / 1、项目信息 / 可行性论证记录","项目管理","2019-12-06 17:11:12","宋茂松/Mason Song","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=70783582"
"DSWXXM","电视外销项目空间","93786889","5832741","1、项目信息","项目对应人力投入分析","2","7","电视外销项目空间 主页 / 1、项目信息 / 项目对应人力投入分析","问题与复盘","2020-07-09 18:02:18","刘文晓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=93786889"
"DSWXXM","电视外销项目空间","180272675","5832741","1、项目信息","第三方应用集成项目信息","2","8","电视外销项目空间 主页 / 1、项目信息 / 第三方应用集成项目信息","设计与架构","2022-09-22 19:43:03","胡蕊/Teresa Hu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=180272675"
"DSWXXM","电视外销项目空间","181153374","5832741","1、项目信息","媒资集成项目","2","9","电视外销项目空间 主页 / 1、项目信息 / 媒资集成项目","设计与架构","2022-09-28 14:47:37","张楠/Nancy Zhang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=181153374"
"DSWXXM","电视外销项目空间","182064695","5832741","1、项目信息","VIDAA TV信息","2","10","电视外销项目空间 主页 / 1、项目信息 / VIDAA TV信息","项目管理","2022-11-09 17:15:59","曾韦华/Willa Zeng","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=182064695"
"DSWXXM","电视外销项目空间","182664799","5832741","1、项目信息","Store app项目","2","11","电视外销项目空间 主页 / 1、项目信息 / Store app项目","项目管理","2022-10-13 14:36:45","张楠/Nancy Zhang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=182664799"
"DSWXXM","电视外销项目空间","182665022","5832741","1、项目信息","云端发布规划","2","12","电视外销项目空间 主页 / 1、项目信息 / 云端发布规划","项目管理","2025-04-30 09:35:17","张楠/Nancy Zhang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=182665022"
"DSWXXM","电视外销项目空间","187805230","5832741","1、项目信息","11月份OTA项目重要问题复盘","2","13","电视外销项目空间 主页 / 1、项目信息 / 11月份OTA项目重要问题复盘","问题与复盘","2022-11-25 20:44:41","未知用户 (liuke8)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=187805230"
"DSWXXM","电视外销项目空间","209109183","5832741","1、项目信息","项目文档管理","2","14","电视外销项目空间 主页 / 1、项目信息 / 项目文档管理","规范与流程","2023-04-24 09:04:15","武兵/Bill Wu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=209109183"
"DSWXXM","电视外销项目空间","219096354","5832741","1、项目信息","外销项目认证信息","2","15","电视外销项目空间 主页 / 1、项目信息 / 外销项目认证信息","培训与知识","2023-08-03 15:02:39","未知用户 (sunwenping)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=219096354"
"DSWXXM","电视外销项目空间","222813317","5832741","1、项目信息","云平台项目","2","16","电视外销项目空间 主页 / 1、项目信息 / 云平台项目","项目管理","2024-07-03 09:31:10","未知用户 (leijiang1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=222813317"
"DSWXXM","电视外销项目空间","236743629","5832741","1、项目信息","WebApp管理","2","17","电视外销项目空间 主页 / 1、项目信息 / WebApp管理","项目管理","2024-05-08 10:05:12","张楠/Nancy Zhang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=236743629"
"DSWXXM","电视外销项目空间","308860130","5832741","1、项目信息","Entrust CA 证书","2","18","电视外销项目空间 主页 / 1、项目信息 / Entrust CA 证书","项目管理","2025-08-13 18:32:10","张楠/Nancy Zhang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=308860130"
"DSWXXM","电视外销项目空间","35620591","22053496","电视外销项目空间 主页","2、外销电视一级模块","1","3","电视外销项目空间 主页 / 2、外销电视一级模块","项目管理","2018-11-07 08:47:45","宋茂松/Mason Song","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=35620591"
"DSWXXM","电视外销项目空间","34933219","35620591","2、外销电视一级模块","Android业务模块","2","1","电视外销项目空间 主页 / 2、外销电视一级模块 / Android业务模块","项目管理","2021-03-22 10:30:36","贾桂丽","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=34933219"
"DSWXXM","电视外销项目空间","34246685","35620591","2、外销电视一级模块","VIDAA业务模块","2","2","电视外销项目空间 主页 / 2、外销电视一级模块 / VIDAA业务模块","项目管理","2026-03-12 09:24:52","张辉/Hui Zhang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=34246685"
"DSWXXM","电视外销项目空间","161520711","35620591","2、外销电视一级模块","VIDAA技术模块","2","3","电视外销项目空间 主页 / 2、外销电视一级模块 / VIDAA技术模块","项目管理","2026-02-06 16:16:10","赵永健/Merry Zhao","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=161520711"
"DSWXXM","电视外销项目空间","219088556","35620591","2、外销电视一级模块","Vidaa测试模块负责人","2","4","电视外销项目空间 主页 / 2、外销电视一级模块 / Vidaa测试模块负责人","测试与验证","2026-02-04 08:59:44","代伟","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=219088556"
"DSWXXM","电视外销项目空间","267147820","35620591","2、外销电视一级模块","VIDAA证书管理","2","5","电视外销项目空间 主页 / 2、外销电视一级模块 / VIDAA证书管理","项目管理","2025-08-06 13:46:28","未知用户 (huyan1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=267147820"
"DSWXXM","电视外销项目空间","305506606","35620591","2、外销电视一级模块","外销Vidaa模块-测试分工","2","6","电视外销项目空间 主页 / 2、外销电视一级模块 / 外销Vidaa模块-测试分工","测试与验证","2025-05-22 14:44:18","桑爱菊","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=305506606"
"DSWXXM","电视外销项目空间","35620976","22053496","电视外销项目空间 主页","3、海外VIDAA系统平台建设","1","4","电视外销项目空间 主页 / 3、海外VIDAA系统平台建设","项目管理","2021-10-21 16:42:36","姜慧/Jannah Jiang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=35620976"
"DSWXXM","电视外销项目空间","87857041","35620976","3、海外VIDAA系统平台建设","0 VIDAA技术","2","1","电视外销项目空间 主页 / 3、海外VIDAA系统平台建设 / 0 VIDAA技术","项目管理","2021-10-21 14:18:34","姜慧/Jannah Jiang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=87857041"
"DSWXXM","电视外销项目空间","141074400","35620976","3、海外VIDAA系统平台建设","1 VIDAA平台规划","2","2","电视外销项目空间 主页 / 3、海外VIDAA系统平台建设 / 1 VIDAA平台规划","项目管理","2021-12-15 09:18:21","高同庆/Hoveran Gao","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=141074400"
"DSWXXM","电视外销项目空间","141074406","35620976","3、海外VIDAA系统平台建设","2 VIDAA平台开发","2","3","电视外销项目空间 主页 / 3、海外VIDAA系统平台建设 / 2 VIDAA平台开发","项目管理","2021-10-21 10:49:38","姜慧/Jannah Jiang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=141074406"
"DSWXXM","电视外销项目空间","141074408","35620976","3、海外VIDAA系统平台建设","3 VIDAA平台交付","2","4","电视外销项目空间 主页 / 3、海外VIDAA系统平台建设 / 3 VIDAA平台交付","项目管理","2021-10-21 17:09:39","姜慧/Jannah Jiang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=141074408"
"DSWXXM","电视外销项目空间","141074410","35620976","3、海外VIDAA系统平台建设","4 VIDAA平台维护","2","5","电视外销项目空间 主页 / 3、海外VIDAA系统平台建设 / 4 VIDAA平台维护","项目管理","2021-10-21 10:50:25","姜慧/Jannah Jiang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=141074410"
"DSWXXM","电视外销项目空间","141074810","35620976","3、海外VIDAA系统平台建设","5 VIDAA团队建设","2","6","电视外销项目空间 主页 / 3、海外VIDAA系统平台建设 / 5 VIDAA团队建设","项目管理","2021-10-21 12:28:32","姜慧/Jannah Jiang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=141074810"
"DSWXXM","电视外销项目空间","228352432","35620976","3、海外VIDAA系统平台建设","6 Mars主页","2","7","电视外销项目空间 主页 / 3、海外VIDAA系统平台建设 / 6 Mars主页","项目管理","2024-01-17 09:41:28","高同庆/Hoveran Gao","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=228352432"
"DSWXXM","电视外销项目空间","301237557","35620976","3、海外VIDAA系统平台建设","VIDAA黑屏自动化","2","8","电视外销项目空间 主页 / 3、海外VIDAA系统平台建设 / VIDAA黑屏自动化","项目管理","2025-07-18 14:36:26","未知用户 (wangguilan1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=301237557"
"DSWXXM","电视外销项目空间","162408523","35620976","3、海外VIDAA系统平台建设","系统架构","2","9","电视外销项目空间 主页 / 3、海外VIDAA系统平台建设 / 系统架构","设计与架构","2025-11-30 19:46:21","赵青风/Qiaofeng Zhao","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=162408523"
"DSWXXM","电视外销项目空间","36245941","22053496","电视外销项目空间 主页","4、海外Android项目","1","5","电视外销项目空间 主页 / 4、海外Android项目","项目管理","2023-11-20 16:41:09","汪建华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=36245941"
"DSWXXM","电视外销项目空间","107778832","36245941","4、海外Android项目","0、Android软件平台","2","1","电视外销项目空间 主页 / 4、海外Android项目 / 0、Android软件平台","项目管理","2020-11-25 16:05:39","宋虎","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=107778832"
"DSWXXM","电视外销项目空间","110697671","36245941","4、海外Android项目","10、安全与隐私管理","2","2","电视外销项目空间 主页 / 4、海外Android项目 / 10、安全与隐私管理","项目管理","2020-12-24 09:28:00","宋虎","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=110697671"
"DSWXXM","电视外销项目空间","121179601","36245941","4、海外Android项目","11、GoogleTV","2","3","电视外销项目空间 主页 / 4、海外Android项目 / 11、GoogleTV","项目管理","2021-04-07 16:02:00","宋虎","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=121179601"
"DSWXXM","电视外销项目空间","126227243","36245941","4、海外Android项目","12.EMMC写入优化","2","4","电视外销项目空间 主页 / 4、海外Android项目 / 12.EMMC写入优化","项目管理","2021-05-27 15:53:50","田鹏升","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=126227243"
"DSWXXM","电视外销项目空间","173056362","36245941","4、海外Android项目","13.Android Bootcamp","2","5","电视外销项目空间 主页 / 4、海外Android项目 / 13.Android Bootcamp","项目管理","2022-12-12 13:46:07","王艳丽","否","http://dmtks.hisense.com/display/DSWXXM/13.Android+Bootcamp"
"DSWXXM","电视外销项目空间","205699522","36245941","4、海外Android项目","14.Android Apps","2","6","电视外销项目空间 主页 / 4、海外Android项目 / 14.Android Apps","项目管理","2023-03-31 10:30:04","孙蕾.ex","否","http://dmtks.hisense.com/display/DSWXXM/14.Android+Apps"
"DSWXXM","电视外销项目空间","238856260","36245941","4、海外Android项目","15. Google项目认证信息汇总","2","7","电视外销项目空间 主页 / 4、海外Android项目 / 15. Google项目认证信息汇总","培训与知识","2024-07-01 16:23:00","王艳丽","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=238856260"
"DSWXXM","电视外销项目空间","65182949","36245941","4、海外Android项目","1、Android TV Road Map","2","8","电视外销项目空间 主页 / 4、海外Android项目 / 1、Android TV Road Map","项目管理","2020-06-19 12:03:04","未知用户 (wanghaibin1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=65182949"
"DSWXXM","电视外销项目空间","67634087","36245941","4、海外Android项目","2、在研重点项目","2","9","电视外销项目空间 主页 / 4、海外Android项目 / 2、在研重点项目","项目管理","2019-09-29 20:18:18","刘鹏/Roc Liu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=67634087"
"DSWXXM","电视外销项目空间","67634112","36245941","4、海外Android项目","3、安卓项目集周例会","2","10","电视外销项目空间 主页 / 4、海外Android项目 / 3、安卓项目集周例会","会议与协同","2019-09-29 17:13:17","未知用户 (wanghaibin1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=67634112"
"DSWXXM","电视外销项目空间","74521524","36245941","4、海外Android项目","4、日本TVS_Android项目","2","11","电视外销项目空间 主页 / 4、海外Android项目 / 4、日本TVS_Android项目","项目管理","2020-01-15 16:12:51","未知用户 (gaowenwen)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=74521524"
"DSWXXM","电视外销项目空间","83990631","36245941","4、海外Android项目","5、 Android CBB模块","2","12","电视外销项目空间 主页 / 4、海外Android项目 / 5、 Android CBB模块","项目管理","2020-03-25 18:44:11","宋虎","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=83990631"
"DSWXXM","电视外销项目空间","83302139","36245941","4、海外Android项目","6、性能优化专区","2","13","电视外销项目空间 主页 / 4、海外Android项目 / 6、性能优化专区","项目管理","2020-03-18 19:41:45","宋虎","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=83302139"
"DSWXXM","电视外销项目空间","100766727","36245941","4、海外Android项目","7、NPS质量改善课题","2","14","电视外销项目空间 主页 / 4、海外Android项目 / 7、NPS质量改善课题","问题与复盘","2020-09-24 15:20:38","宋虎","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=100766727"
"DSWXXM","电视外销项目空间","231406854","36245941","4、海外Android项目","8、ATV&GTV项目SPL管控","2","15","电视外销项目空间 主页 / 4、海外Android项目 / 8、ATV&GTV项目SPL管控","项目管理","2024-04-15 15:57:36","王艳丽","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231406854"
"DSWXXM","电视外销项目空间","110691978","36245941","4、海外Android项目","9、Realtek Android R平台方案","2","16","电视外销项目空间 主页 / 4、海外Android项目 / 9、Realtek Android R平台方案","设计与架构","2020-12-21 17:07:43","宋虎","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=110691978"
"DSWXXM","电视外销项目空间","164835226","36245941","4、海外Android项目","MT9618平台模块负责人","2","17","电视外销项目空间 主页 / 4、海外Android项目 / MT9618平台模块负责人","项目管理","2024-02-06 14:56:48","周颖昕","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=164835226"
"DSWXXM","电视外销项目空间","48171251","22053496","电视外销项目空间 主页","5、海信外网专线信息","1","6","电视外销项目空间 主页 / 5、海信外网专线信息","项目管理","2019-11-27 18:33:02","张从鹏/Park Zhang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=48171251"
"DSWXXM","电视外销项目空间","62033567","22053496","电视外销项目空间 主页","6、外销电视DB平台对外接口设计","1","7","电视外销项目空间 主页 / 6、外销电视DB平台对外接口设计","设计与架构","2019-07-31 13:59:15","程霖/Clin Cheng","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=62033567"
"DSWXXM","电视外销项目空间","62621043","62033567","6、外销电视DB平台对外接口设计","HUI API design(项目编号：329758)","2","1","电视外销项目空间 主页 / 6、外销电视DB平台对外接口设计 / HUI API design(项目编号：329758)","设计与架构","2019-12-17 09:49:56","程霖/Clin Cheng","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=62621043"
"DSWXXM","电视外销项目空间","90937826","62033567","6、外销电视DB平台对外接口设计","HUI测试用例优化与完善(HUI Test Case Optimization & Improvement)","2","2","电视外销项目空间 主页 / 6、外销电视DB平台对外接口设计 / HUI测试用例优化与完善(HUI Test Case Optimization & Improvement)","设计与架构","2020-06-19 15:53:58","未知用户 (zuoshutao)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=90937826"
"DSWXXM","电视外销项目空间","70164388","62033567","6、外销电视DB平台对外接口设计","Js jsplugin API design","2","3","电视外销项目空间 主页 / 6、外销电视DB平台对外接口设计 / Js jsplugin API design","设计与架构","2019-11-01 19:09:19","未知用户 (zhangdushang)","否","http://dmtks.hisense.com/display/DSWXXM/Js+jsplugin+API+design"
"DSWXXM","电视外销项目空间","7340089","62033567","6、外销电视DB平台对外接口设计","ModelJS API design","2","4","电视外销项目空间 主页 / 6、外销电视DB平台对外接口设计 / ModelJS API design","设计与架构","2025-05-26 16:53:35","聂继生/Kerwin Nie","否","http://dmtks.hisense.com/display/DSWXXM/ModelJS+API+design"
"DSWXXM","电视外销项目空间","94476607","62033567","6、外销电视DB平台对外接口设计","中间件自动化测试","2","5","电视外销项目空间 主页 / 6、外销电视DB平台对外接口设计 / 中间件自动化测试","设计与架构","2020-09-24 12:08:23","未知用户 (zhangweili1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=94476607"
"DSWXXM","电视外销项目空间","67634900","22053496","电视外销项目空间 主页","7、外销工作手册","1","8","电视外销项目空间 主页 / 7、外销工作手册","规范与流程","2019-09-30 12:02:03","高同庆/Hoveran Gao","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=67634900"
"DSWXXM","电视外销项目空间","68295207","67634900","7、外销工作手册","0.外销电视业务清单","2","1","电视外销项目空间 主页 / 7、外销工作手册 / 0.外销电视业务清单","规范与流程","2019-12-07 11:54:19","余春雨/Ethan Yu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=68295207"
"DSWXXM","电视外销项目空间","67634914","67634900","7、外销工作手册","1.外销电视软件主设计工作规范","2","2","电视外销项目空间 主页 / 7、外销工作手册 / 1.外销电视软件主设计工作规范","设计与架构","2019-12-07 11:54:32","余春雨/Ethan Yu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=67634914"
"DSWXXM","电视外销项目空间","62626367","67634900","7、外销工作手册","2.外销电视软件开发规范","2","3","电视外销项目空间 主页 / 7、外销工作手册 / 2.外销电视软件开发规范","规范与流程","2019-12-07 11:54:44","余春雨/Ethan Yu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=62626367"
"DSWXXM","电视外销项目空间","73900959","67634900","7、外销工作手册","3.外销电视软件开发自测规范","2","4","电视外销项目空间 主页 / 7、外销工作手册 / 3.外销电视软件开发自测规范","规范与流程","2023-02-22 09:48:11","李双增/S.Z. Li","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=73900959"
"DSWXXM","电视外销项目空间","95158914","67634900","7、外销工作手册","4.外销电视软件patch规范","2","5","电视外销项目空间 主页 / 7、外销工作手册 / 4.外销电视软件patch规范","规范与流程","2020-07-20 11:52:24","刘义峰/Yif Liu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=95158914"
"DSWXXM","电视外销项目空间","67634916","67634900","7、外销工作手册","5.外销软件LIT工作规范","2","6","电视外销项目空间 主页 / 7、外销工作手册 / 5.外销软件LIT工作规范","规范与流程","2020-11-27 14:49:14","魏强/Grand Wei","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=67634916"
"DSWXXM","电视外销项目空间","104104342","67634900","7、外销工作手册","6.外销电视VIDAA平台设计雷区","2","7","电视外销项目空间 主页 / 7、外销工作手册 / 6.外销电视VIDAA平台设计雷区","设计与架构","2020-10-20 10:26:29","刘义峰/Yif Liu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=104104342"
"DSWXXM","电视外销项目空间","65834418","22053496","电视外销项目空间 主页","8、部门培训","1","9","电视外销项目空间 主页 / 8、部门培训","培训与知识","2019-09-30 13:21:36","高同庆/Hoveran Gao","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=65834418"
"DSWXXM","电视外销项目空间","75861723","65834418","8、部门培训","任职资格考试题库","2","1","电视外销项目空间 主页 / 8、部门培训 / 任职资格考试题库","培训与知识","2019-12-25 09:20:23","高同庆/Hoveran Gao","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=75861723"
"DSWXXM","电视外销项目空间","67076981","65834418","8、部门培训","培训材料库","2","2","电视外销项目空间 主页 / 8、部门培训 / 培训材料库","培训与知识","2019-10-11 15:20:48","余春雨/Ethan Yu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=67076981"
"DSWXXM","电视外销项目空间","67076978","65834418","8、部门培训","培训计划","2","3","电视外销项目空间 主页 / 8、部门培训 / 培训计划","版本与计划","2019-10-11 13:20:24","高同庆/Hoveran Gao","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=67076978"
"DSWXXM","电视外销项目空间","67076973","65834418","8、部门培训","培训记录","2","4","电视外销项目空间 主页 / 8、部门培训 / 培训记录","培训与知识","2021-11-22 10:21:00","王润飞/Runfei Wang","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=67076973"
"DSWXXM","电视外销项目空间","67083022","22053496","电视外销项目空间 主页","9、质量记录","1","10","电视外销项目空间 主页 / 9、质量记录","项目管理","2019-09-30 12:02:52","高同庆/Hoveran Gao","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=67083022"
"DSWXXM","电视外销项目空间","74515923","67083022","9、质量记录","1. 应市项目管理规范性报告","2","1","电视外销项目空间 主页 / 9、质量记录 / 1. 应市项目管理规范性报告","规范与流程","2019-12-30 14:20:35","未知用户 (lvyuting)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=74515923"
